name,logo,banner,description,tagLine,followerCount,website,domain,location,companyAddress,phone,industry,companySize,headquarters,founded,mainCompanyID,linkedinID,salesNavigatorLink,employeesOnLinkedIn,companyName,query,timestamp,companyUrl,specialties,error,isClaimable
GreySkies,https://media.licdn.com/dms/image/C4D0BAQGoinfrhrTnnQ/company-logo_200_200/0/1676203992740?e=1691625600&v=beta&t=DwGjO6F5H6NYNwlOqhwlEIJ-M4LsuIMv8ATlH91WjTM,https://media.licdn.com/dms/image/D4D1BAQGP2b5cQDHO3Q/company-background_10000/0/1676288447303?e=1683867600&v=beta&t=AQvtaOAy6xLCyGoh7AivzLgIp84bAylww0LwLK1GaFU,"GreySkies is the essential service assurance platform for telecommunications service providers. We weave together network, infrastructure, and service KPIs, logs and customer experience metrics to provide full observability of your services. These capabilities help service providers minimize outages and ensure their customers are getting the best digital experience.",Delivering Universal Service Assurance Solutions for Tomorrow’s Networks,424,https://greyskiesinc.com/,https://greyskiesinc.com,Seattle,"Seattle, WA 98112, US",,Telecommunications,51-200 employees,"Seattle, WA",2016,30766225,30766225,https://www.linkedin.com/sales/company/30766225/,47,GreySkies,https://www.linkedin.com/company/30766225/,2023-05-05T04:09:34.872Z,https://www.linkedin.com/company/greyskies/,,,
Eventum IT Solutions,https://media.licdn.com/dms/image/C4D0BAQFr4zkhjvUbsg/company-logo_200_200/0/1594818089670?e=1691625600&v=beta&t=Yz-UGLNelOoI8JMNcHz8R5UsKgUxNhn7sQNbQ4OWgU4,https://media.licdn.com/dms/image/C4D1BAQFWjHYKvGVXxA/company-background_10000/0/1594818062144?e=1683867600&v=beta&t=b5PIRL6-b54jhBw27raTRJGKc6OTz6M9Hd_8mC1ZICc,"Eventum Solutions is a leading technology company based in Alexandria, Egypt.
We are a premier provider of high quality Telecommunications & IT services to customers in US, Europe, and the Middle East.

We capitalize on the US-based experiences of the founders along with talented and cost-effective engineering workforce to provide our customers with high quality solutions in both the Telecommunications and IT spaces.","High performance, delivered.",11324,http://www.eventumsolutions.com/,eventumsolutions.com,Alexandria,"Alexandria, Smouha  EG",,IT Services and IT Consulting,201-500 employees,"Alexandria, Smouha",2009,5217350,5217350,https://www.linkedin.com/sales/company/5217350/,172,Eventum IT Solutions,https://www.linkedin.com/company/5217350/,2023-05-05T04:09:49.730Z,https://www.linkedin.com/company/eventum-it-solutions/,,,
Smartera 3S Solutions and Systems,https://media.licdn.com/dms/image/C510BAQEbwR2by3SGkQ/company-logo_200_200/0/1548536561467?e=1691625600&v=beta&t=DVOwdWXv_F6R3JX6-G1PNALtC1XyJv97IiZAkdJhkZw,https://media.licdn.com/dms/image/C511BAQFuFiqGgfRKrg/company-background_10000/0/1548536193569?e=1683867600&v=beta&t=IK6xs07l2BkdhVSRuS3Ag5mPw6zszxSfudPEPLBjrB0,"Smartera 3S utilizes technology trends to resolve business challenges and deliver business value. It is time to utilize big data, AI, IoT to tackle business challenges. Smartera provides IT and consultancy services. ",Delivering Future Now,1412,http://www.smartera3s.com,smartera3s.com,Alexandria,"Smouha, Alexandria, Alexandria, Alexandria  EG",,IT Services and IT Consulting,51-200 employees,"Alexandria, Alexandria",2014,10329435,10329435,https://www.linkedin.com/sales/company/10329435/,28,Smartera 3S Solutions and Systems,https://www.linkedin.com/company/10329435/,2023-05-05T04:10:06.650Z,https://www.linkedin.com/company/smartera-3s-solutions-and-systems/,"Big Data Solutions, Cloud-based Solutions, IoT, Data Analytics, Hitachi Vantara, and Cloudera",,
Kotlin Egypt,https://media.licdn.com/dms/image/C4D0BAQEnnlmVbdH6SQ/company-logo_200_200/0/1660419582964?e=1691625600&v=beta&t=SY4yRrHXKSVyx5_VG4QOuiv6ccX-kjYVWKL9WoUiLxQ,https://media.licdn.com/dms/image/D4D1BAQFGPGgn-zfA7A/company-background_10000/0/1660166099126?e=1683867600&v=beta&t=RQGLl9UH7IUmHVzD06Kkb8AjSO-eOuV2B3tnSGRYIWQ,"Founded in 2017, one of the first established Kotlin communities around the world, the Largest in MENA region. holding kotlin-related events online and offline.","First And Biggest #kotlin community in Egypt, Largest in #MENA region, holding Kotlin-related events online and offline",634,https://twitter.com/kotlinegypt,https://twitter.com/kotlinegypt,Cairo,"Cairo,   EG",,Software Development,2-10 employees,,2017,15873345,15873345,https://www.linkedin.com/sales/company/15873345/,2,Kotlin Egypt,https://www.linkedin.com/company/15873345/,2023-05-05T04:10:23.585Z,https://www.linkedin.com/company/kotlinegypt/,,,
Generation C,https://media.licdn.com/dms/image/C4D0BAQEI400A58lwhA/company-logo_200_200/0/1622332337644?e=1691625600&v=beta&t=wmRPwB15LpLqlW1uzjK0_Q-JTMQ7fVDPNB9I0vd1Zi4,https://media.licdn.com/dms/image/C4D1BAQFOFJrpp7vZCQ/company-background_10000/0/1589585882168?e=1683867600&v=beta&t=-SMvbP4g_GUNzCvNRB3oMx_x1OAHuKHsxaUvH3qU4Qo,"Generation C is founded in 2019 and was launched by a team of highly experienced information technology professionals to bring a structured approach to the Middle East and North Africa technology market in the fields of Software Development, Mobile Application Development & Software Implementation.

Generation C develops multiple platforms (iOS, Android, and Web) by top-notch developers who operates with enthusiasm and flexibility. We are focused on our customers, being their reliable partner for IT services and solutions.  

Our mission is to deliver high quality software services and provide smart solutions through technology. We have a plan that is well thought out and executed and we work hard and smart on it to solve the simplest and the most challenging tech problems. We understand our customers’ needs and we assure the highest quality product, total client satisfaction, timely delivery of solutions and the best quality/price ratio found in the industry.   

The general purpose of C Generation is to develop and promote advanced information technologies for multi-user operation and to provide our customers with excellent service.",Software Development Solutions,899,http://www.gen-c.com,gen-c.com,Cairo,"Sheraton, Cairo,   EG",+20 220 644 133,IT Services and IT Consulting,11-50 employees,,2019,49128093,49128093,https://www.linkedin.com/sales/company/49128093/,15,Generation C,https://www.linkedin.com/company/49128093/,2023-05-05T04:10:40.739Z,https://www.linkedin.com/company/genc-eg/,"Software Development, Mobile Applications Development, Web Development, and UX/UI Design",,
HungerStation | هنقرستيشن,https://media.licdn.com/dms/image/D4D0BAQEnW0AKNrtTNg/company-logo_200_200/0/1664721755007?e=1691625600&v=beta&t=J01eppSr3pUQP3nB7V3t9TvxB4dbThm0RYM1_RY_0dA,https://media.licdn.com/dms/image/D4D1BAQHfiOj4HQtjEw/company-background_10000/0/1671639759102?e=1683867600&v=beta&t=EGfvjegLxCtf_I7nO_OdHgc_nY12psJC_2bxCaBivhQ,"HungerStation.com is the biggest online food ordering platform in the region. Connecting thousands of restaurants with their customers across the kingdom of  Saudi Arabia & Bahrain. Through its state of the art technologies and advanced logistics, HungerStation emerged as an enabler for the whole industry, supporting restaurants to increase their sales and maximize their profitability, while understanding their customers behavior and delivering the utmost experience .",Delivered to Doorstep,175369,http://www.HungerStation.com,HungerStation.com,Riyadh,"Riyadh,   SA",,Internet Publishing,"501-1,000 employees",,2012,3186790,3186790,https://www.linkedin.com/sales/company/3186790/,2133,HungerStation | هنقرستيشن,https://www.linkedin.com/company/3186790/,2023-05-05T04:10:58.026Z,https://www.linkedin.com/company/hungerstation-com/,"Online food ordering, Food Delivery, eCommerce, and Food",,
Smart Eye,https://media.licdn.com/dms/image/C4D0BAQHCsMDqX8JZKA/company-logo_200_200/0/1519867587544?e=1691625600&v=beta&t=LFDFdRoyjbbUSD7azgE1BLUwOTHSY0murC88eRlPUOo,https://media.licdn.com/dms/image/C561BAQEhj0auxAN9ig/company-background_10000/0/1576075241852?e=1683867600&v=beta&t=Lk0ZD3ckNFGKVnwJfq8ibsXJ7r2l2o1a14Pdh9wunvA,"Smart Eye is the global leader in Human Insight AI, technology that understands, supports and predicts human behavior in complex environments. Bridging the gap between humans and machines for a safe and sustainable future.  
  
Today, our technology is embedded in next-generation vehicles, leading the way towards human-centric mobility through Driver Monitoring Systems and Interior Sensing solutions. Our Research Instruments offer unparalleled insights into Automotive, Aviation & Aerospace, Assistive Technology, Media & Marketing, Psychology and many more fields. Our subsidiary Affectiva is pioneering Emotion AI, connecting machine logic with human empathy to gain a deeper understanding of how consumers engage with content and products. 
  
Smart Eye was founded in 1999 and is headquartered in Sweden with offices in the US, UK, Germany, Egypt, Japan and China. A publicly traded company since 2016, our customers include NASA, Nissan, Boeing, Honeywell, Volvo, GM, BMW, Geely, Harvard University, 70% of the world’s largest advertisers and 28% of the Fortune Global 500 companies. 

For more information: www.smarteye.ai 

Subscribe to our Youtube channel: https://www.youtube.com/channel/UCNUWOTX9l2nno9u-0fl_FTA",Bridging the gap between humans and machines since 1999.,10994,http://www.smarteye.ai,smarteye.ai,Gothenburg,"Första Långgatan 28b, Gothenburg, 413 27, SE",,Software Development,201-500 employees,"Gothenburg, Vastra Gotaland County",1999,123593,123593,https://www.linkedin.com/sales/company/123593/,216,Smart Eye,https://www.linkedin.com/company/123593/,2023-05-05T04:11:15.909Z,https://www.linkedin.com/company/smart-eye/,"Eye Tracking, Automotive Technology, AI, Interior Sensing, Human Machine Interface, HMI, Automotive Solutions, Human Insight AI, Human Behavioral Research, Driver Monitoring, Cabin Monitoring, Media Analytics, Aviation, and Aerospace",,
Xecute.ai,https://media.licdn.com/dms/image/C4E0BAQEYaQpbcNy6hw/company-logo_200_200/0/1618246726048?e=1691625600&v=beta&t=l94Fp5SJzR5GQ1WE0pTYzEaO_EfBmciLcTfe5quuH4k,,,,3,,,,,,Software Development,2-10 employees,,,76915159,,https://www.linkedin.com/sales/company/76915159/,,Xecute.ai,https://www.linkedin.com/company/76915159/,2023-05-05T04:11:32.638Z,https://www.linkedin.com/company/xecute-ai/,,,
ONE Lab Egypt,https://media.licdn.com/dms/image/C4E0BAQFeKgl4GJ0w2w/company-logo_200_200/0/1600906933131?e=1691625600&v=beta&t=SbvrojV7z0pombFy8GqMNX5LZK-ka_PtEWyMb6Qa89k,https://media.licdn.com/dms/image/C4E1BAQFx6Sac2CjrIg/company-background_10000/0/1600907568182?e=1683867600&v=beta&t=Y-0QNRFJ6GcktWU9sq60nnlnC14QPxFHmp4f4NZbnuQ,"ONE Lab is the Opto-Nano-Electronics laboratory founded by Dr. Hassan Mostafa’s research group, on Jan. 16, 2016, to bridge the gap between Industry and academia through internships, courses, and consultation in collaboration with Industrial Partners.


ONE Lab Mission:

    Designing, prototyping, and testing opto-electronics and nano-electronics integrated circuits and systems that includes analog mixed signal, digital, MEMS, photonics, and emerging devices to develop solutions to place Egypt on the map of the Electronics/Photonics industry worldwide.

ONE Lab Vision:

    Collaborate with researchers, engineers, and physicians from different disciplines to design, prototype, test, and validate novel solutions for the current world challenges and problems.

",ONE Lab website is a platform to record all the achievements done by the research group of Dr. Hassan Mostafa,1360,https://onelab-eg.com,https://onelab-eg.com,Cairo,"Virtual Lab, Cairo,   EG",+201273198962,Education Administration Programs,11-50 employees,,2016,70236362,70236362,https://www.linkedin.com/sales/company/70236362/,9,ONE Lab Egypt,https://www.linkedin.com/company/70236362/,2023-05-05T04:11:49.877Z,https://www.linkedin.com/company/one-lab-egypt/,,,
Egyptian Ambulance Organization,https://media.licdn.com/dms/image/C560BAQERi-VmYBhueg/company-logo_200_200/0/1519874529256?e=1691625600&v=beta&t=Em8_0Tpzsh9cDfZ9AV11iOt2sqi84ZWnfcXRlBHjx5k,,"Egyptian Ambulance Organization
Governmental organization affiliated to the Egyptian and the Egyptian Ministry of Health.
One of the most important of organizations affiliated to the Egyptian Ministry of Health. 
It is based automation of all its Datacenter and the establishment of its own.",,637,http://www.eao.gov.eg,eao.gov.eg,6 of October ,"6 of October ,   EG",,Hospitals and Health Care,"10,001+ employees",,,1617234,1617234,https://www.linkedin.com/sales/company/1617234/,186,Egyptian Ambulance Organization,https://www.linkedin.com/company/1617234/,2023-05-05T04:12:07.543Z,https://www.linkedin.com/company/egyptian-ambulance-organization/,,,
Innovitics inc.,https://media.licdn.com/dms/image/C4D0BAQGJH9H-X7BpcQ/company-logo_200_200/0/1555065231677?e=1691625600&v=beta&t=Fjp3MkdHrxl8MlRh-zt81kxyEhdLBqykR7KjrUBiuyA,https://media.licdn.com/dms/image/C4D1BAQHd052YhHCbSw/company-background_10000/0/1555068152298?e=1683867600&v=beta&t=X7lVD0BqZBOaaI80kOAA3CdghEP2Qj97svBkVjmCBlY,"Innovitics is a premier development company, offering a wide range of services, including designing, developing and renovating websites and mobile applications.
We have a team of highly qualified and experienced IT professionals who can deliver technology in a state of the art way, our team offer solutions and consultation services across different business sectors.
Innovitics team is always keen to meet enterprises requirements as we always work for that extra-mile to meet expectations and deliver the best quality services.","Innovitics Inc. is a development company, offering a wide range of designing and developing mobile Apps and websites.",6284,http://www.innovitics.com/,innovitics.com,New Cairo,"Block 11, East Lotus, Agora Mall, 5th Settlement, New Cairo 1, Cairo Governorate 11458, New Cairo, Cairo 11458, EG",01008799960,IT Services and IT Consulting,11-50 employees,"New Cairo, Cairo",2016,18034839,18034839,https://www.linkedin.com/sales/company/18034839/,28,Innovitics inc.,https://www.linkedin.com/company/18034839/,2023-05-05T04:12:24.803Z,https://www.linkedin.com/company/innovitics/,"Mobile Application, Web Development, Web Design, iOS, Android, Social Media Marketing, UI / UX, Branding Identity, Smart watches, Hosting, and Domain",,
